study_id,title,description,minAge,maxAge,minGPA,cooldownDays,active,created_at,updated_at
bac249fd-ee21-42f3-84fd-e4cb426b4e02,Model social conformity behavior (Attention & Perception),This neuroscience study uses a lab-based task with night owls. It aims to quantify decision speed under time pressure. Approx. 45 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,21,45,2.5,21,True,2026-11-20T17:16:41,2026-12-13T00:49:26
ebff750e-4f1f-4f0a-a786-b0896cb7e0c8,Quantify decision speed under time pressure (Affect & Emotion),This attention & perception study uses a eye-tracking study with undergraduates. It aims to test usability of a new mobile interface. Approx. 20 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,18,55,2.5,0,True,2026-03-20T17:12:07,2026-04-28T22:12:52
de94a0ab-a9e3-4783-b51c-b7c464c89da0,Neuroscience – Compare different feedback strategies on learning,This cognitive psychology study uses a reaction-time task with habitual nappers. It aims to measure short-term memory accuracy. Approx. 75 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,21,45,2.0,30,True,2026-03-18T06:18:06,2026-08-15T00:11:43
15459216-f4ef-41ab-8009-db9d21e5c130,Quantify decision speed under time pressure (Cognitive Psychology),This social behavior study uses a A/B usability test with bilingual speakers. It aims to test usability of a new mobile interface. Approx. 20 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,18,60,2.5,30,True,2026-02-24T13:50:01,2026-07-29T23:09:51
343b43d8-2468-4b08-9433-c6f32de3195e,Model social conformity behavior (Neuroscience),This usability testing study uses a lab-based task with STEM majors. It aims to analyze eye movements during reading. Approx. 20 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,21,65,2.0,0,True,2025-12-12T21:35:03,2026-02-03T04:52:16
d5b40eda-04e5-4d7a-97e9-8c76cb5177c7,Understand bilingual lexical access (Decision Making),This mental health study uses a behavioral game with undergraduates. It aims to assess the impact of sleep duration on recall. Approx. 60 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,18,55,2.5,14,True,2026-02-08T12:34:38,2026-05-04T20:05:25
465fce39-c5ef-4461-bd00-9bd581a33e37,Motivation & Goals – Model social conformity behavior,This usability testing study uses a interview session with general adults. It aims to analyze eye movements during reading. Approx. 60 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,55,2.0,0,False,2025-10-15T05:36:32,2026-03-22T07:25:49
ccea6086-077b-4ed1-8739-7c24b01a8331,Measure short-term memory accuracy (Cognitive Psychology),This affect & emotion study uses a A/B usability test with first-year students. It aims to quantify decision speed under time pressure. Approx. 20 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,18,55,2.5,21,False,2026-07-07T13:53:11,2026-07-27T00:04:48
e6c6f94d-0073-4ae8-b578-39053f03345a,Human Factors: Study effects of nutrition on reaction time,This nutrition & performance study uses a VR interaction task with general adults. It aims to analyze eye movements during reading. Approx. 90 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,18,45,3.0,0,False,2026-09-26T02:41:36,2026-11-09T03:12:56
31d3db8e-ec24-46f0-9e8d-5ab444c9bd06,Nutrition & Performance – Assess the impact of sleep duration on recall,This language processing study uses a VR interaction task with undergraduates. It aims to understand bilingual lexical access. Approx. 45 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,18,55,2.0,21,True,2025-10-14T05:20:28,2025-10-23T23:27:06
c6cd269c-306d-4247-ae9b-7a0dcf92b081,Human Factors via Behavioral Game,This cognitive psychology study uses a interview session with undergraduates. It aims to quantify decision speed under time pressure. Approx. 90 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,18,60,2.7,7,False,2025-10-09T23:05:20,2026-03-30T08:59:26
4b0dfb2d-a5c2-4306-ba29-747c07cca13f,Learning & Education: Analyze eye movements during reading,This human-computer interaction study uses a interview session with night owls. It aims to analyze eye movements during reading. Approx. 90 minutes. Compensation: $25 gift card. Participation is voluntary; you may withdraw at any time.,18,45,2.0,0,True,2026-09-10T09:15:21,2027-01-09T05:05:01
750c98c6-1646-4084-8b4b-5b2d2a1b1b4b,Social Behavior via Mobile App Diary,This neuroscience study uses a mobile app diary with night owls. It aims to understand bilingual lexical access. Approx. 45 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,18,65,3.5,14,True,2027-02-25T11:15:10,2027-07-02T06:59:46
4f35bf9b-4315-4beb-8a20-d17cde43756f,Human Factors: Compare different feedback strategies on learning,This language processing study uses a EEG session with competitive athletes. It aims to analyze eye movements during reading. Approx. 45 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,18,45,2.3,7,True,2026-11-14T14:15:49,2027-04-24T20:04:05
c2ca2c7e-82c2-4475-9eff-4beae95531b7,Exercise Science: Compare different feedback strategies on learning,This human factors study uses a lab-based task with heavy social media users. It aims to measure short-term memory accuracy. Approx. 60 minutes. Compensation: $25 gift card. Participation is voluntary; you may withdraw at any time.,18,45,2.0,30,True,2026-01-26T22:15:57,2026-03-26T10:27:32
3f8af64b-3c03-495c-ad54-ca98e8b0e9a0,Model social conformity behavior (Motivation & Goals),This usability testing study uses a reaction-time task with STEM majors. It aims to assess the impact of sleep duration on recall. Approx. 60 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,65,2.7,0,True,2027-02-03T03:12:29,2027-05-30T08:52:37
9bb9892f-3518-448f-96ae-e93d5c0176d3,Learning & Education: Test usability of a new mobile interface,This motivation & goals study uses a EEG session with graduate students. It aims to study effects of nutrition on reaction time. Approx. 30 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,21,60,3.0,30,True,2026-02-16T08:37:14,2026-02-22T09:12:39
efe0fa4b-0ba6-4666-a56d-38d336dbcfb7,Cognitive Psychology via Vr Interaction Task,This social behavior study uses a lab-based task with graduate students. It aims to analyze eye movements during reading. Approx. 20 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,21,60,2.7,0,True,2026-05-12T04:25:19,2026-08-07T18:32:21
b9e014b9-1da9-4fa9-b71c-4183a6d285d4,Mental Health – Study effects of nutrition on reaction time,This motivation & goals study uses a interview session with first-year students. It aims to analyze eye movements during reading. Approx. 20 minutes. Compensation: $10 gift card. Participation is voluntary; you may withdraw at any time.,21,60,2.3,14,False,2026-07-16T01:43:00,2026-11-30T05:17:05
5ca3a5fb-dfde-4536-bc20-95de7318e2fe,Understand bilingual lexical access (Human Factors),This motivation & goals study uses a online survey with night owls. It aims to analyze eye movements during reading. Approx. 90 minutes. Compensation: $10 gift card. Participation is voluntary; you may withdraw at any time.,18,65,2.0,0,True,2027-01-24T08:15:46,2027-02-18T00:49:02
2d35eef7-f372-4dbb-ad20-af079d57083d,Usability Testing – Assess the impact of sleep duration on recall,This human-computer interaction study uses a mobile app diary with habitual nappers. It aims to analyze eye movements during reading. Approx. 30 minutes. Compensation: $25 gift card. Participation is voluntary; you may withdraw at any time.,21,45,2.0,7,True,2027-02-27T11:26:09,2027-03-07T05:52:10
7c2975e7-6a6f-4227-b975-0f4b40b13b37,Affect & Emotion via Lab-Based Task,This affect & emotion study uses a VR interaction task with first-year students. It aims to test usability of a new mobile interface. Approx. 75 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,60,2.5,30,True,2026-09-06T20:46:54,2026-11-21T02:42:25
7e10ef15-27a7-4f3f-9b9c-51c11a924728,Understand bilingual lexical access (Human-Computer Interaction),This human factors study uses a lab-based task with STEM majors. It aims to quantify decision speed under time pressure. Approx. 30 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,21,65,2.0,21,False,2027-02-10T21:02:55,2027-03-28T10:45:52
d35f2d32-f5a5-4293-92e0-497677cacb1c,Human-Computer Interaction via Vr Interaction Task,This neuroscience study uses a interview session with early risers. It aims to analyze eye movements during reading. Approx. 90 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,18,45,2.0,7,False,2027-01-04T01:51:25,2027-05-28T02:43:08
be4346da-ab64-4074-9081-0b7357d0d0b1,Affect & Emotion – Model social conformity behavior,This cognitive psychology study uses a reaction-time task with competitive athletes. It aims to test usability of a new mobile interface. Approx. 20 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,21,65,2.0,21,True,2026-08-14T23:24:29,2026-09-01T01:46:51
f2e3f0ce-60aa-4e13-bddb-c2fa7eb88625,Sleep & Memory – Model social conformity behavior,This usability testing study uses a reaction-time task with bilingual speakers. It aims to quantify decision speed under time pressure. Approx. 20 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,18,45,2.5,7,True,2026-11-19T00:39:56,2027-02-22T20:57:31
2a60b5e6-52df-4ff5-b236-dcc18e7e2e8a,Language Processing via Behavioral Game,This human factors study uses a lab-based task with heavy social media users. It aims to assess the impact of sleep duration on recall. Approx. 30 minutes. Compensation: $10 gift card. Participation is voluntary; you may withdraw at any time.,18,60,2.0,21,True,2025-11-06T14:22:08,2026-03-16T14:48:42
b83201c5-65c0-407c-a5b9-bb9e6b8a8675,Nutrition & Performance: Study effects of nutrition on reaction time,This decision making study uses a EEG session with competitive athletes. It aims to analyze eye movements during reading. Approx. 90 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,18,55,2.7,21,True,2025-12-06T22:22:12,2026-01-20T12:29:29
e8fa59f6-319d-49b2-8d36-15b260feaefd,Sleep & Memory via Eeg Session,This sleep & memory study uses a behavioral game with heavy social media users. It aims to understand bilingual lexical access. Approx. 30 minutes. Compensation: $10 gift card. Participation is voluntary; you may withdraw at any time.,18,65,3.0,14,False,2026-04-12T20:45:59,2026-07-25T22:56:20
cd651c3a-46c1-4110-aa5e-cfb0dbd7e67b,Human Factors – Model social conformity behavior,This cognitive psychology study uses a eye-tracking study with STEM majors. It aims to model social conformity behavior. Approx. 45 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,21,55,2.7,7,True,2026-10-21T18:38:59,2027-02-03T18:10:16
20777c78-4718-415f-bbec-975bff188e8b,Understand bilingual lexical access (Social Behavior),This motivation & goals study uses a lab-based task with night owls. It aims to measure short-term memory accuracy. Approx. 45 minutes. Compensation: $25 gift card. Participation is voluntary; you may withdraw at any time.,18,45,2.7,7,False,2025-10-22T00:41:41,2026-01-24T10:47:38
1f2a3d39-1c60-4826-b4c3-177412d51a2f,Analyze eye movements during reading (Usability Testing),This decision making study uses a reaction-time task with first-year students. It aims to study effects of nutrition on reaction time. Approx. 90 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,21,65,2.3,30,True,2027-03-04T20:49:39,2027-08-06T18:38:55
2ca009d4-c701-4429-bbbb-a7f613338b87,Exercise Science: Model social conformity behavior,This motivation & goals study uses a mobile app diary with heavy social media users. It aims to understand bilingual lexical access. Approx. 75 minutes. Compensation: $25 gift card. Participation is voluntary; you may withdraw at any time.,18,60,2.5,14,False,2026-12-26T17:02:58,2027-05-07T01:20:41
